-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 01/01/2022 
Location: Latitude  51.4965   Longitude 10.8103 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,PS,T2M
2021,11,22,17,2.31,347.32,98.26,-1.47
2021,11,22,18,2.38,340.61,98.31,-2.07
2021,11,22,19,2.39,334.27,98.35,-2.5
2021,11,22,20,2.37,326.15,98.4,-2.88
2021,11,22,21,2.37,316.47,98.43,-3.14
2021,11,22,22,2.32,303.32,98.45,-3.09
2021,11,22,23,2.42,288.43,98.44,-2.71
2021,11,23,0,2.58,277.49,98.42,-2.35
2021,11,23,1,2.83,270.47,98.41,-1.98
2021,11,23,2,3.02,268.52,98.41,-1.5
2021,11,23,3,3.26,266.7,98.42,-1.1
2021,11,23,4,3.39,261.25,98.42,-0.84
2021,11,23,5,3.42,256.41,98.42,-0.63
2021,11,23,6,3.72,259.0,98.4,-0.32
2021,11,23,7,3.77,261.53,98.4,-0.06
2021,11,23,8,3.65,267.55,98.43,0.38
2021,11,23,9,3.73,275.17,98.46,1.17
2021,11,23,10,3.49,274.75,98.47,1.75
2021,11,23,11,3.35,270.0,98.47,2.19
2021,11,23,12,3.46,271.55,98.46,2.63
2021,11,23,13,3.36,272.53,98.44,2.95
2021,11,23,14,3.18,272.96,98.42,3.08
2021,11,23,15,2.88,274.83,98.41,3.05
2021,11,23,16,2.6,279.35,98.41,2.77
2021,11,23,17,2.42,280.59,98.42,2.67
2021,11,23,18,2.43,283.95,98.43,2.79
2021,11,23,19,2.31,283.47,98.43,2.9
2021,11,23,20,2.32,280.48,98.43,2.97
2021,11,23,21,2.28,277.08,98.43,3.03
2021,11,23,22,2.21,273.45,98.43,3.09
2021,11,23,23,2.16,268.97,98.41,3.18
2021,11,24,0,2.14,265.39,98.38,3.22
2021,11,24,1,2.21,263.7,98.35,3.15
2021,11,24,2,2.26,263.44,98.31,2.92
2021,11,24,3,2.14,265.18,98.26,2.73
2021,11,24,4,1.93,266.06,98.22,2.49
2021,11,24,5,1.83,268.29,98.18,2.31
2021,11,24,6,1.7,268.69,98.14,2.34
2021,11,24,7,1.58,264.6,98.11,2.3
2021,11,24,8,1.45,255.66,98.1,2.48
2021,11,24,9,1.72,242.39,98.08,3.55
2021,11,24,10,1.71,229.46,98.04,4.46
2021,11,24,11,1.41,204.29,97.99,5.26
2021,11,24,12,1.56,189.51,97.92,5.69
2021,11,24,13,1.65,181.9,97.82,5.87
2021,11,24,14,1.61,174.7,97.74,5.66
2021,11,24,15,1.14,165.3,97.67,4.69
2021,11,24,16,1.54,157.6,97.61,3.1
2021,11,24,17,1.7,152.96,97.56,2.34
2021,11,24,18,1.85,151.81,97.5,1.7
2021,11,24,19,2.0,151.73,97.46,1.01
2021,11,24,20,2.06,151.39,97.4,0.41
2021,11,24,21,2.09,151.71,97.33,-0.19
2021,11,24,22,2.12,153.81,97.24,-0.78
2021,11,24,23,2.15,158.47,97.18,-1.57
2021,11,25,0,2.06,166.39,97.11,-1.89
2021,11,25,1,1.9,177.64,97.05,-1.63
2021,11,25,2,1.71,191.05,97.01,-1.2
2021,11,25,3,1.63,204.1,96.96,-0.99
2021,11,25,4,1.64,212.78,96.9,-0.99
2021,11,25,5,1.7,220.14,96.84,-1.13
2021,11,25,6,1.76,228.6,96.8,-1.31
2021,11,25,7,1.86,236.11,96.76,-1.35
2021,11,25,8,1.95,239.12,96.74,-0.88
2021,11,25,9,2.64,239.41,96.72,0.55
2021,11,25,10,2.67,250.72,96.69,1.42
2021,11,25,11,2.93,266.64,96.64,2.04
2021,11,25,12,3.35,277.09,96.59,2.57
2021,11,25,13,3.74,282.44,96.56,2.97
2021,11,25,14,3.75,281.89,96.55,2.98
2021,11,25,15,2.73,273.95,96.54,2.09
2021,11,25,16,2.71,265.21,96.53,0.87
2021,11,25,17,3.12,259.03,96.53,0.73
2021,11,25,18,3.35,255.12,96.51,0.9
2021,11,25,19,3.85,254.95,96.5,1.31
2021,11,25,20,4.26,256.75,96.49,1.61
2021,11,25,21,4.0,253.44,96.47,1.73
2021,11,25,22,4.03,257.34,96.45,1.82
2021,11,25,23,3.8,259.68,96.39,1.75
2021,11,26,0,3.67,256.82,96.33,1.47
2021,11,26,1,3.67,251.91,96.29,1.26
2021,11,26,2,3.85,246.92,96.24,1.12
2021,11,26,3,3.92,244.76,96.17,0.89
2021,11,26,4,3.81,239.96,96.08,0.57
2021,11,26,5,3.93,234.48,96.0,0.29
2021,11,26,6,3.96,223.48,95.93,-0.01
2021,11,26,7,4.27,215.17,95.87,-0.33
2021,11,26,8,4.61,213.53,95.82,-0.52
2021,11,26,9,5.04,214.06,95.77,-0.13
2021,11,26,10,5.05,212.48,95.7,0.53
2021,11,26,11,5.33,214.97,95.61,1.21
2021,11,26,12,5.5,216.45,95.51,1.58
2021,11,26,13,5.24,215.16,95.42,1.63
2021,11,26,14,4.76,210.35,95.32,1.48
2021,11,26,15,4.37,202.3,95.24,1.12
2021,11,26,16,4.46,195.45,95.16,0.65
2021,11,26,17,4.89,191.9,95.08,0.51
2021,11,26,18,5.18,192.19,95.01,0.37
2021,11,26,19,5.4,193.29,94.94,0.28
2021,11,26,20,5.83,195.62,94.89,0.17
2021,11,26,21,5.91,193.54,94.83,-0.0
2021,11,26,22,5.86,189.44,94.76,-0.18
2021,11,26,23,5.63,186.3,94.69,-0.56
2021,11,27,0,5.38,183.75,94.62,-0.83
2021,11,27,1,5.16,181.39,94.55,-0.77
2021,11,27,2,4.83,179.63,94.51,-0.59
2021,11,27,3,4.43,179.09,94.48,-0.52
2021,11,27,4,4.2,181.38,94.48,-0.6
2021,11,27,5,3.84,182.1,94.48,-0.74
2021,11,27,6,3.48,181.03,94.51,-0.8
2021,11,27,7,3.2,180.7,94.54,-0.84
2021,11,27,8,3.06,180.44,94.59,-0.68
2021,11,27,9,3.49,182.82,94.64,0.01
2021,11,27,10,3.69,188.27,94.68,0.63
2021,11,27,11,4.01,200.52,94.71,1.36
2021,11,27,12,4.17,212.05,94.74,1.92
2021,11,27,13,3.95,218.66,94.77,2.08
2021,11,27,14,3.38,222.28,94.81,1.93
2021,11,27,15,2.82,224.33,94.87,1.5
2021,11,27,16,2.64,227.87,94.93,0.55
2021,11,27,17,2.72,230.83,94.99,0.11
2021,11,27,18,2.9,234.86,95.04,-0.08
2021,11,27,19,2.84,236.79,95.09,-0.38
2021,11,27,20,2.76,236.08,95.12,-0.74
2021,11,27,21,2.98,232.14,95.15,-0.92
2021,11,27,22,3.15,227.92,95.2,-1.01
2021,11,27,23,3.1,226.12,95.23,-1.31
2021,11,28,0,3.09,225.82,95.23,-1.7
2021,11,28,1,3.17,221.0,95.23,-1.94
2021,11,28,2,3.08,218.21,95.25,-2.3
2021,11,28,3,3.0,218.87,95.25,-2.42
2021,11,28,4,2.63,219.46,95.26,-2.51
2021,11,28,5,2.43,222.0,95.26,-2.61
2021,11,28,6,2.28,226.53,95.27,-2.64
2021,11,28,7,2.22,229.29,95.29,-2.71
2021,11,28,8,2.33,230.98,95.31,-2.57
2021,11,28,9,2.74,233.59,95.32,-1.13
2021,11,28,10,2.66,239.67,95.32,0.22
2021,11,28,11,2.83,252.66,95.31,1.59
2021,11,28,12,2.83,261.11,95.31,2.22
2021,11,28,13,2.7,265.02,95.3,2.33
2021,11,28,14,2.17,267.94,95.32,1.87
2021,11,28,15,1.63,267.52,95.34,0.11
2021,11,28,16,1.96,264.52,95.37,-1.66
2021,11,28,17,2.06,260.18,95.4,-1.92
2021,11,28,18,2.11,257.15,95.42,-1.92
2021,11,28,19,2.23,257.04,95.44,-1.74
2021,11,28,20,2.37,260.69,95.46,-1.68
2021,11,28,21,2.48,268.37,95.48,-1.74
2021,11,28,22,2.55,276.51,95.48,-1.73
2021,11,28,23,2.55,281.83,95.51,-1.66
2021,11,29,0,2.32,282.63,95.54,-1.56
2021,11,29,1,2.26,283.6,95.56,-1.42
2021,11,29,2,2.29,284.84,95.59,-1.29
2021,11,29,3,2.34,285.89,95.61,-1.32
2021,11,29,4,2.72,286.15,95.65,-1.32
2021,11,29,5,3.27,286.23,95.69,-1.35
2021,11,29,6,3.91,287.82,95.74,-1.36
2021,11,29,7,4.21,288.74,95.8,-1.48
2021,11,29,8,3.99,288.26,95.87,-1.7
2021,11,29,9,4.53,287.15,95.93,-0.9
2021,11,29,10,4.4,283.67,95.99,0.08
2021,11,29,11,4.42,282.34,96.03,0.89
2021,11,29,12,4.37,287.37,96.06,1.21
2021,11,29,13,4.21,294.19,96.09,1.3
2021,11,29,14,3.7,296.89,96.15,0.94
2021,11,29,15,2.91,295.05,96.22,0.05
2021,11,29,16,3.21,298.31,96.3,-0.97
2021,11,29,17,3.71,300.88,96.37,-0.79
2021,11,29,18,3.94,300.79,96.44,-0.66
2021,11,29,19,4.06,298.64,96.51,-0.59
2021,11,29,20,3.65,289.79,96.54,-0.56
2021,11,29,21,3.79,280.08,96.57,-0.49
2021,11,29,22,3.86,271.28,96.6,-0.51
2021,11,29,23,3.88,258.15,96.62,-0.63
2021,11,30,0,3.96,238.78,96.59,-0.86
2021,11,30,1,4.87,228.71,96.51,-1.06
2021,11,30,2,6.18,239.77,96.43,-0.54
2021,11,30,3,6.49,245.32,96.37,-0.0
2021,11,30,4,6.88,242.68,96.28,0.2
2021,11,30,5,8.39,237.05,96.16,0.22
2021,11,30,6,10.01,233.73,95.99,0.01
2021,11,30,7,11.48,241.55,95.85,0.24
2021,11,30,8,11.04,250.14,95.77,0.52
2021,11,30,9,10.18,258.53,95.73,0.81
2021,11,30,10,8.84,261.1,95.74,1.34
2021,11,30,11,8.7,261.84,95.74,1.85
2021,11,30,12,8.66,264.82,95.74,1.88
2021,11,30,13,8.46,268.46,95.75,2.14
2021,11,30,14,8.33,271.99,95.77,2.53
2021,11,30,15,8.04,277.2,95.81,2.89
2021,11,30,16,7.65,282.21,95.88,3.24
2021,11,30,17,7.31,286.63,95.95,3.47
2021,11,30,18,6.98,289.75,96.03,3.37
2021,11,30,19,6.34,289.22,96.1,3.12
2021,11,30,20,5.65,285.07,96.16,2.94
2021,11,30,21,4.97,277.68,96.19,2.99
2021,11,30,22,4.14,269.89,96.2,3.08
2021,11,30,23,3.39,258.43,96.19,3.2
2021,12,1,0,3.49,246.08,96.13,3.61
2021,12,1,1,3.78,224.41,96.05,3.67
2021,12,1,2,5.04,211.3,95.96,3.44
2021,12,1,3,6.43,218.93,95.87,3.19
2021,12,1,4,7.15,225.31,95.78,3.5
2021,12,1,5,7.38,220.23,95.67,3.46
2021,12,1,6,7.94,217.04,95.57,3.14
2021,12,1,7,8.79,217.52,95.46,3.06
2021,12,1,8,9.44,216.86,95.35,3.22
2021,12,1,9,9.98,216.4,95.23,3.37
2021,12,1,10,10.35,216.44,95.12,3.55
2021,12,1,11,10.67,218.55,95.01,3.84
2021,12,1,12,10.77,221.44,94.9,4.18
2021,12,1,13,10.49,224.88,94.8,4.34
2021,12,1,14,9.85,226.67,94.72,4.4
2021,12,1,15,9.42,227.15,94.65,4.48
2021,12,1,16,9.57,231.0,94.61,4.69
2021,12,1,17,9.77,237.94,94.6,4.96
2021,12,1,18,9.8,245.52,94.62,5.13
2021,12,1,19,9.69,254.28,94.68,5.05
2021,12,1,20,9.48,262.32,94.76,4.54
2021,12,1,21,9.24,266.75,94.85,3.61
2021,12,1,22,9.12,268.92,94.91,2.85
2021,12,1,23,8.77,270.2,94.97,2.33
2021,12,2,0,8.09,271.22,95.03,1.76
2021,12,2,1,7.59,272.65,95.09,1.3
2021,12,2,2,7.0,273.9,95.17,0.98
2021,12,2,3,6.5,273.58,95.24,0.8
2021,12,2,4,5.97,271.87,95.29,0.69
2021,12,2,5,5.63,271.03,95.33,0.55
2021,12,2,6,5.06,269.65,95.35,0.4
2021,12,2,7,4.27,267.48,95.39,0.26
2021,12,2,8,3.88,266.42,95.44,0.26
2021,12,2,9,3.69,266.73,95.48,0.65
2021,12,2,10,3.09,266.08,95.52,1.19
2021,12,2,11,2.75,278.18,95.54,1.63
2021,12,2,12,2.51,293.13,95.58,1.7
2021,12,2,13,2.34,313.92,95.62,1.31
2021,12,2,14,2.39,331.51,95.66,0.84
2021,12,2,15,2.29,335.18,95.72,0.26
2021,12,2,16,2.24,329.41,95.81,-0.46
2021,12,2,17,2.38,323.54,95.91,-1.02
2021,12,2,18,2.69,321.6,96.02,-1.65
2021,12,2,19,2.97,319.69,96.14,-2.06
2021,12,2,20,2.99,314.89,96.22,-2.45
2021,12,2,21,2.82,304.84,96.28,-2.56
2021,12,2,22,3.04,290.9,96.33,-2.76
2021,12,2,23,3.62,280.7,96.4,-3.0
2021,12,3,0,3.93,273.65,96.45,-3.31
2021,12,3,1,4.01,267.09,96.5,-3.57
2021,12,3,2,4.34,261.83,96.54,-3.62
2021,12,3,3,4.54,254.62,96.55,-3.71
2021,12,3,4,4.48,247.55,96.56,-3.81
2021,12,3,5,4.66,243.01,96.59,-3.65
2021,12,3,6,4.6,236.71,96.63,-3.92
2021,12,3,7,5.05,230.52,96.66,-3.67
2021,12,3,8,5.26,225.96,96.7,-3.4
2021,12,3,9,5.77,224.67,96.72,-2.33
2021,12,3,10,6.31,222.04,96.7,-1.07
2021,12,3,11,6.98,224.0,96.67,0.04
2021,12,3,12,7.16,226.59,96.63,0.6
2021,12,3,13,7.11,225.67,96.58,0.8
2021,12,3,14,7.2,225.92,96.54,0.74
2021,12,3,15,7.22,224.17,96.52,0.33
2021,12,3,16,7.38,222.13,96.48,-0.11
2021,12,3,17,7.56,219.51,96.42,-0.29
2021,12,3,18,7.87,217.78,96.36,-0.38
2021,12,3,19,8.08,217.97,96.3,-0.45
2021,12,3,20,8.11,218.9,96.25,-0.51
2021,12,3,21,7.94,219.13,96.19,-0.54
2021,12,3,22,7.67,220.37,96.12,-0.5
2021,12,3,23,7.19,222.58,96.08,-0.39
2021,12,4,0,6.43,223.43,96.03,-0.34
2021,12,4,1,5.52,221.27,95.97,-0.38
2021,12,4,2,4.82,216.96,95.9,-0.45
2021,12,4,3,4.22,211.45,95.82,-0.52
2021,12,4,4,4.3,213.05,95.78,-0.45
2021,12,4,5,4.11,214.54,95.75,-0.4
2021,12,4,6,3.5,211.67,95.71,-0.56
2021,12,4,7,3.14,209.05,95.69,-0.73
2021,12,4,8,3.13,204.78,95.67,-0.7
2021,12,4,9,3.51,197.91,95.65,-0.17
2021,12,4,10,3.47,189.84,95.6,0.52
2021,12,4,11,3.37,184.39,95.55,1.19
2021,12,4,12,3.18,177.47,95.49,1.66
2021,12,4,13,2.97,163.04,95.42,1.73
2021,12,4,14,2.69,147.46,95.37,1.35
2021,12,4,15,2.72,135.93,95.32,0.58
2021,12,4,16,3.26,132.67,95.27,-0.06
2021,12,4,17,3.86,137.87,95.21,-0.02
2021,12,4,18,3.56,147.81,95.18,-0.03
2021,12,4,19,2.99,168.25,95.16,0.05
2021,12,4,20,3.0,205.96,95.17,0.31
2021,12,4,21,3.88,238.84,95.19,0.6
2021,12,4,22,5.05,258.93,95.24,0.65
2021,12,4,23,5.81,266.07,95.32,0.6
2021,12,5,0,6.05,264.52,95.4,0.6
2021,12,5,1,5.85,255.85,95.47,0.58
2021,12,5,2,5.4,246.55,95.54,0.55
2021,12,5,3,5.15,241.76,95.59,0.4
2021,12,5,4,4.91,234.06,95.64,0.01
2021,12,5,5,4.81,229.41,95.69,-0.52
2021,12,5,6,4.53,226.89,95.74,-1.11
2021,12,5,7,4.21,226.8,95.79,-1.37
2021,12,5,8,3.77,226.85,95.84,-1.32
2021,12,5,9,3.66,222.49,95.92,-0.55
2021,12,5,10,3.81,223.59,95.99,0.47
2021,12,5,11,3.81,231.49,96.03,1.33
2021,12,5,12,3.41,238.02,96.05,2.07
2021,12,5,13,2.84,243.51,96.08,2.52
2021,12,5,14,1.71,247.42,96.11,2.5
2021,12,5,15,1.1,247.44,96.19,1.7
2021,12,5,16,0.8,245.7,96.25,1.42
2021,12,5,17,0.53,244.57,96.31,1.6
2021,12,5,18,0.39,252.3,96.37,1.59
2021,12,5,19,0.35,282.8,96.44,1.5
2021,12,5,20,0.49,324.78,96.49,1.38
2021,12,5,21,0.78,350.73,96.55,1.02
2021,12,5,22,1.1,-0.0,96.59,0.62
2021,12,5,23,1.36,3.29,96.64,0.04
2021,12,6,0,1.52,5.59,96.68,-0.36
2021,12,6,1,1.56,3.74,96.72,-0.63
2021,12,6,2,1.64,1.36,96.77,-0.81
2021,12,6,3,1.88,1.19,96.82,-0.82
2021,12,6,4,2.02,5.11,96.87,-0.91
2021,12,6,5,2.02,14.36,96.92,-1.04
2021,12,6,6,1.9,25.51,96.97,-1.24
2021,12,6,7,1.65,33.24,97.01,-1.68
2021,12,6,8,1.5,39.08,97.05,-1.99
2021,12,6,9,1.55,48.27,97.09,-1.1
2021,12,6,10,1.64,60.02,97.1,-0.14
2021,12,6,11,1.54,79.77,97.1,0.48
2021,12,6,12,1.47,106.7,97.08,0.94
2021,12,6,13,1.4,135.45,97.07,1.14
2021,12,6,14,1.4,153.43,97.07,0.87
2021,12,6,15,1.53,148.34,97.06,-0.43
2021,12,6,16,2.26,146.69,97.03,-2.1
2021,12,6,17,2.82,147.32,96.98,-2.88
2021,12,6,18,3.18,149.91,96.94,-3.0
2021,12,6,19,3.46,154.48,96.92,-2.63
2021,12,6,20,3.5,160.43,96.88,-2.39
2021,12,6,21,3.56,164.35,96.82,-2.1
2021,12,6,22,3.63,162.07,96.72,-1.99
2021,12,6,23,3.65,158.27,96.63,-2.12
2021,12,7,0,3.76,156.1,96.56,-2.19
2021,12,7,1,4.13,153.39,96.49,-2.03
2021,12,7,2,4.4,149.11,96.42,-1.85
2021,12,7,3,4.53,146.61,96.36,-1.69
2021,12,7,4,4.46,148.54,96.32,-1.56
2021,12,7,5,3.97,153.08,96.31,-1.46
2021,12,7,6,3.28,173.16,96.33,-1.22
2021,12,7,7,2.5,196.17,96.37,-1.11
2021,12,7,8,1.93,227.96,96.42,-1.13
2021,12,7,9,2.37,250.13,96.48,-0.3
2021,12,7,10,2.67,256.82,96.54,0.55
2021,12,7,11,2.71,257.85,96.58,1.0
2021,12,7,12,2.97,260.61,96.62,1.26
2021,12,7,13,3.01,257.08,96.64,1.33
2021,12,7,14,2.86,253.8,96.66,1.15
2021,12,7,15,2.22,250.93,96.66,0.51
2021,12,7,16,1.97,235.18,96.62,-0.52
2021,12,7,17,2.11,206.38,96.57,-0.87
2021,12,7,18,2.57,190.52,96.55,-0.75
2021,12,7,19,3.05,176.19,96.5,-1.01
2021,12,7,20,3.75,162.4,96.41,-1.39
2021,12,7,21,4.16,156.76,96.32,-1.82
2021,12,7,22,4.64,149.9,96.22,-1.73
2021,12,7,23,4.77,147.3,96.15,-1.78
2021,12,8,0,5.16,144.17,96.08,-1.84
2021,12,8,1,5.71,141.06,95.98,-1.84
2021,12,8,2,6.0,140.65,95.91,-1.9
2021,12,8,3,6.25,145.14,95.84,-1.81
2021,12,8,4,6.56,151.88,95.81,-1.56
2021,12,8,5,6.77,158.76,95.8,-1.11
2021,12,8,6,6.46,164.0,95.79,-0.83
2021,12,8,7,5.94,165.91,95.79,-0.72
2021,12,8,8,5.28,171.23,95.81,-0.61
2021,12,8,9,4.68,177.32,95.83,-0.29
2021,12,8,10,4.3,181.87,95.84,0.21
2021,12,8,11,3.82,183.52,95.84,0.7
2021,12,8,12,3.32,178.52,95.84,0.98
2021,12,8,13,2.95,172.71,95.83,1.08
2021,12,8,14,2.68,168.89,95.82,1.08
2021,12,8,15,2.45,160.64,95.81,0.87
2021,12,8,16,2.35,155.65,95.83,0.55
2021,12,8,17,2.21,157.6,95.85,0.4
2021,12,8,18,2.01,162.62,95.88,0.31
2021,12,8,19,1.8,166.69,95.91,0.27
2021,12,8,20,1.46,166.71,95.92,0.24
2021,12,8,21,1.1,165.17,95.91,0.15
2021,12,8,22,0.91,167.63,95.91,0.01
2021,12,8,23,0.77,170.06,95.92,-0.05
2021,12,9,0,0.62,169.82,95.94,-0.06
2021,12,9,1,0.42,203.2,95.93,-0.06
2021,12,9,2,0.4,258.69,95.92,-0.1
2021,12,9,3,0.44,291.99,95.92,-0.17
2021,12,9,4,0.4,275.6,95.94,-0.24
2021,12,9,5,0.51,280.62,95.95,-0.32
2021,12,9,6,0.67,268.67,95.98,-0.52
2021,12,9,7,1.05,268.29,96.01,-0.7
2021,12,9,8,1.48,261.53,96.05,-0.99
2021,12,9,9,1.82,260.13,96.09,-0.02
2021,12,9,10,2.26,259.04,96.11,0.71
2021,12,9,11,2.24,259.16,96.12,1.18
2021,12,9,12,2.29,258.0,96.11,1.55
2021,12,9,13,2.29,256.58,96.12,1.76
2021,12,9,14,2.03,254.84,96.13,1.61
2021,12,9,15,1.95,253.74,96.14,0.83
2021,12,9,16,2.31,251.63,96.17,-0.53
2021,12,9,17,2.47,248.47,96.18,-0.92
2021,12,9,18,2.69,244.03,96.2,-1.35
2021,12,9,19,2.71,237.73,96.21,-1.37
2021,12,9,20,2.7,227.46,96.19,-1.41
2021,12,9,21,2.88,217.74,96.15,-1.27
2021,12,9,22,2.71,208.56,96.08,-1.31
2021,12,9,23,2.88,204.34,96.01,-1.16
2021,12,10,0,2.82,199.74,95.94,-1.04
2021,12,10,1,2.84,200.92,95.86,-1.07
2021,12,10,2,2.76,205.69,95.78,-1.29
2021,12,10,3,2.64,206.94,95.7,-1.52
2021,12,10,4,2.41,201.25,95.62,-1.68
2021,12,10,5,2.27,188.49,95.56,-1.92
2021,12,10,6,2.26,180.79,95.52,-2.04
2021,12,10,7,2.4,176.64,95.48,-2.04
2021,12,10,8,2.75,173.16,95.45,-2.02
2021,12,10,9,3.2,171.02,95.42,-0.95
2021,12,10,10,3.46,168.54,95.38,0.2
2021,12,10,11,3.84,167.66,95.33,1.12
2021,12,10,12,3.95,169.29,95.29,1.68
2021,12,10,13,3.61,168.88,95.26,1.74
2021,12,10,14,2.65,163.54,95.26,1.3
2021,12,10,15,2.01,146.56,95.28,-0.51
2021,12,10,16,2.26,126.0,95.32,-2.58
2021,12,10,17,2.53,112.13,95.36,-3.68
2021,12,10,18,2.68,107.85,95.41,-4.17
2021,12,10,19,2.64,110.04,95.46,-4.45
2021,12,10,20,2.45,115.75,95.53,-4.47
2021,12,10,21,2.24,125.91,95.61,-3.74
2021,12,10,22,1.87,138.9,95.69,-3.19
2021,12,10,23,1.09,150.31,95.78,-2.97
2021,12,11,0,0.55,180.82,95.87,-2.81
2021,12,11,1,0.6,271.49,95.97,-2.99
2021,12,11,2,1.22,301.15,96.08,-3.28
2021,12,11,3,2.03,309.07,96.18,-3.23
2021,12,11,4,2.26,314.02,96.29,-3.35
2021,12,11,5,2.43,315.52,96.38,-3.31
2021,12,11,6,2.3,315.69,96.49,-3.22
2021,12,11,7,2.14,310.56,96.59,-3.21
2021,12,11,8,2.03,300.81,96.7,-3.09
2021,12,11,9,2.05,289.33,96.8,-2.12
2021,12,11,10,2.22,279.1,96.91,-0.6
2021,12,11,11,2.5,276.28,97.0,0.76
2021,12,11,12,2.8,273.36,97.07,1.48
2021,12,11,13,2.97,270.0,97.15,1.63
2021,12,11,14,2.54,265.41,97.22,1.28
2021,12,11,15,2.17,258.16,97.29,-0.56
2021,12,11,16,2.62,250.7,97.36,-2.88
2021,12,11,17,2.76,245.39,97.44,-3.24
2021,12,11,18,2.94,242.48,97.52,-3.08
2021,12,11,19,3.15,239.43,97.59,-3.18
2021,12,11,20,3.27,236.69,97.64,-3.14
2021,12,11,21,3.5,237.59,97.69,-2.64
2021,12,11,22,3.65,239.98,97.75,-1.92
2021,12,11,23,3.8,241.12,97.79,-1.23
2021,12,12,0,3.63,245.04,97.84,-0.68
2021,12,12,1,3.55,248.85,97.88,0.08
2021,12,12,2,3.26,243.37,97.9,0.43
2021,12,12,3,3.28,239.71,97.93,0.54
2021,12,12,4,3.31,229.4,97.95,0.53
2021,12,12,5,3.67,215.65,97.94,0.33
2021,12,12,6,4.22,211.22,97.95,0.07
2021,12,12,7,4.51,210.03,97.97,-0.27
2021,12,12,8,4.62,210.6,98.0,-0.53
2021,12,12,9,4.82,209.64,98.01,-0.42
2021,12,12,10,5.17,206.29,98.01,0.09
2021,12,12,11,5.54,201.86,97.96,0.74
2021,12,12,12,5.88,203.4,97.91,1.01
2021,12,12,13,5.76,210.95,97.87,1.09
2021,12,12,14,5.5,216.51,97.86,1.02
2021,12,12,15,5.45,226.28,97.88,0.86
2021,12,12,16,5.31,232.78,97.89,0.87
2021,12,12,17,5.03,236.85,97.92,0.95
2021,12,12,18,5.15,249.75,97.94,1.49
2021,12,12,19,4.41,257.71,97.96,1.82
2021,12,12,20,4.12,261.82,97.99,2.13
2021,12,12,21,4.04,262.67,98.02,2.35
2021,12,12,22,3.98,264.37,98.04,2.51
2021,12,12,23,3.69,266.97,98.06,2.43
2021,12,13,0,3.52,269.87,98.07,2.45
2021,12,13,1,3.47,274.13,98.07,2.56
2021,12,13,2,3.45,278.74,98.1,2.74
2021,12,13,3,3.41,281.1,98.14,2.89
2021,12,13,4,3.41,282.83,98.18,3.01
2021,12,13,5,3.46,284.26,98.22,3.2
2021,12,13,6,3.45,285.48,98.25,3.33
2021,12,13,7,3.35,284.72,98.28,3.27
2021,12,13,8,3.13,280.05,98.32,3.08
2021,12,13,9,2.85,272.35,98.34,3.48
2021,12,13,10,2.82,266.19,98.37,4.19
2021,12,13,11,2.98,264.14,98.41,4.48
2021,12,13,12,2.76,261.2,98.42,4.57
2021,12,13,13,2.56,257.15,98.43,4.45
2021,12,13,14,2.33,254.24,98.44,3.87
2021,12,13,15,2.38,248.83,98.44,2.98
2021,12,13,16,2.55,246.57,98.45,2.5
2021,12,13,17,2.59,242.89,98.46,2.55
2021,12,13,18,2.58,239.24,98.46,2.59
2021,12,13,19,2.57,235.78,98.47,2.49
2021,12,13,20,2.58,233.76,98.46,2.37
2021,12,13,21,2.6,232.92,98.46,2.27
2021,12,13,22,2.67,231.65,98.45,2.14
2021,12,13,23,2.77,228.66,98.43,2.09
2021,12,14,0,2.84,227.57,98.4,2.03
2021,12,14,1,2.86,230.09,98.38,1.94
2021,12,14,2,2.87,233.75,98.37,1.95
2021,12,14,3,3.24,236.43,98.34,2.08
2021,12,14,4,3.12,235.31,98.31,2.05
2021,12,14,5,2.93,236.52,98.28,2.15
2021,12,14,6,2.95,239.43,98.27,2.3
2021,12,14,7,2.95,242.55,98.26,2.26
2021,12,14,8,2.82,245.14,98.27,2.26
2021,12,14,9,2.91,248.26,98.28,2.86
2021,12,14,10,2.99,251.75,98.29,3.57
2021,12,14,11,2.91,256.79,98.29,3.97
2021,12,14,12,2.93,266.02,98.28,4.42
2021,12,14,13,2.57,270.35,98.28,4.62
2021,12,14,14,2.32,272.31,98.3,4.15
2021,12,14,15,2.41,269.07,98.34,3.44
2021,12,14,16,2.61,266.92,98.38,2.65
2021,12,14,17,2.65,262.73,98.42,2.44
2021,12,14,18,2.69,254.83,98.44,2.32
2021,12,14,19,2.75,249.04,98.46,2.3
2021,12,14,20,2.78,245.81,98.48,2.39
2021,12,14,21,2.79,243.22,98.5,2.55
2021,12,14,22,2.92,243.3,98.51,2.77
2021,12,14,23,2.96,242.69,98.51,2.89
2021,12,15,0,3.02,241.25,98.52,2.95
